Vehicle_ID,Global_Time,Lane_ID,Movement_Type,Frame_ID,Total_Frames,Local_X,Local_Y,v_Vel,v_Acc,Lateral_Velocity,Lateral_Acceleration,Yaw_Angle
2742,1113437600700,6,Right,8338,1258,65.999,262.744,6.69,-4.91,0.0,0.0,0.0
2742,1113437600800,6,Right,8339,1258,65.995,263.372,6.32,-2.39,0.0,0.0,0.0
2742,1113437600900,6,Right,8340,1258,65.993,263.978,6.17,-0.44,0.0,0.0,0.0
2742,1113437601100,6,Right,8342,1258,65.987,265.204,6.16,0.1,0.0,0.0,0.0
2742,1113437601200,6,Right,8343,1258,65.983,265.821,6.17,0.0,0.0,0.0,0.0
37,1113437601400,4,Right,365,1430,42.068,34.028,7.75,0.0,0.0,0.0,0.0
2742,1113437601400,6,Right,8345,1258,65.978,267.054,6.17,0.0,0.0,0.0,0.0
37,1113437601500,4,Right,366,1430,42.072,34.803,7.75,0.0,0.0,0.0,0.0
2742,1113437601600,6,Right,8347,1258,65.972,268.288,6.17,0.0,0.0,0.0,0.0
2742,1113437601700,6,Right,8348,1258,65.969,268.904,6.17,0.0,0.0,0.0,0.0
37,1113437601800,4,Right,369,1430,42.084,37.128,7.75,0.0,0.0,0.0,0.0
2742,1113437601800,6,Right,8349,1258,65.967,269.521,6.17,0.0,0.0,0.0,0.0
37,1113437601900,4,Right,370,1430,42.089,37.903,7.75,0.0,0.0,0.0,0.0
2742,1113437601900,6,Right,8350,1258,65.964,270.138,6.17,0.0,0.0,0.0,0.0
37,1113437602000,4,Right,371,1430,42.093,38.678,7.75,0.0,0.0,0.0,0.0
2742,1113437602100,6,Right,8352,1258,65.957,271.371,6.17,0.0,0.0,0.0,0.0
2742,1113437602200,6,Right,8353,1258,65.955,271.988,6.17,0.0,0.0,0.0,0.0
37,1113437602300,4,Right,374,1430,42.105,41.003,7.75,0.0,0.0,0.0,0.0
2742,1113437602300,6,Right,8354,1258,65.952,272.604,6.17,0.0,0.0,0.0,0.0
2742,1113437602400,6,Right,8355,1258,65.949,273.221,6.17,0.0,0.0,0.0,0.0
2742,1113437602500,6,Right,8356,1258,65.946,273.838,6.17,0.0,0.0,0.0,0.0
37,1113437602500,4,Right,376,1430,42.114,42.553,7.75,0.0,0.0,0.0,0.0
37,1113437602600,4,Right,377,1430,42.117,43.321,7.82,1.05,0.0,0.0,0.0
2742,1113437602600,6,Right,8357,1258,65.943,274.454,6.17,0.0,0.0,0.0,0.0
37,1113437602700,4,Right,378,1430,42.122,44.103,7.97,1.97,0.0,0.0,0.0
2742,1113437602700,6,Right,8358,1258,65.941,275.071,6.17,0.0,0.0,0.0,0.0
37,1113437602900,4,Right,380,1430,42.129,45.738,8.07,-1.06,0.0,0.0,0.0
2742,1113437602900,6,Right,8360,1258,65.935,276.304,6.17,0.0,0.0,0.0,0.0
2742,1113437603000,6,Right,8361,1258,65.931,276.921,6.17,0.0,0.0,0.0,0.0
2742,1113437603100,6,Right,8362,1258,65.929,277.539,6.16,-0.17,0.0,0.0,0.0
37,1113437603200,4,Right,383,1430,42.135,48.08,7.92,2.56,0.0,0.0,0.0
2742,1113437603300,6,Right,8364,1258,65.923,278.759,6.17,0.76,0.0,0.0,0.0
2742,1113437603400,6,Right,8365,1258,65.921,279.359,6.43,3.99,0.0,0.0,0.0
37,1113437603400,4,Right,385,1430,42.138,49.715,8.88,6.56,0.0,0.0,0.0
2742,1113437603500,6,Right,8366,1258,65.917,279.995,7.04,8.15,0.0,0.0,0.0
2742,1113437603600,6,Right,8367,1258,65.914,280.724,7.91,10.17,-0.00015999999999991133,-1.1999999999972033e-06,-1.6332151367907435
2742,1113437603700,6,Right,8368,1258,65.91,281.577,8.79,8.18,0.0011699999999999022,6.999999999999318e-06,1.502526519738101
37,1113437603700,4,Right,388,1430,42.146,52.641,10.0,0.47,0.0018199999999998794,8.999999999986124e-07,1.499488862009573
2742,1113437603800,6,Right,8369,1258,65.906,282.525,9.4,4.01,0.001700000000000159,-1.1999999999972037e-06,1.5003249822161049
37,1113437603900,4,Right,390,1430,42.152,54.649,10.01,-0.1,0.0017099999999999227,1.6999999999995903e-06,1.4084939415041544
2742,1113437603900,6,Right,8370,1258,65.901,283.508,9.67,0.77,0.002460000000000093,3.8000000000010897e-06,1.708137604261821
2742,1113437604000,6,Right,8371,1258,65.896,284.487,9.7,-0.34,0.002669999999999959,-2.999999999985913e-07,2.1106648629339104
2742,1113437604100,6,Right,8372,1258,65.892,285.455,9.68,-0.18,0.0025300000000001432,-3.999999999990686e-07,1.7004988639507925
37,1113437604100,4,Right,392,1430,42.156,56.649,10.0,0.0,0.0024799999999999046,-1.0000000000047731e-07,1.4345489295943021
2742,1113437604200,6,Right,8373,1258,65.887,286.421,9.67,0.0,0.002539999999999907,6.999999999976599e-07,1.5078873207597758
2742,1113437604300,6,Right,8374,1258,65.883,287.387,9.67,0.0,0.0020300000000000296,-4.200000000000159e-06,1.5019398374938562
2742,1113437604400,6,Right,8375,1258,65.878,288.354,9.67,0.0,0.0016100000000000135,0.0,1.5025793598965458
37,1113437604400,4,Right,395,1430,42.165,59.649,10.0,0.0,0.0024499999999997614,4.09999999999684e-06,1.5015196105960453
2742,1113437604500,6,Right,8376,1258,65.873,289.321,9.67,0.0,0.0026000000000001933,1.500000000004319e-06,1.5016758459477169
37,1113437604500,4,Right,396,1430,42.167,60.649,10.0,0.0,0.00242999999999995,-1.3000000000005237e-06,1.505047611073832
2742,1113437604600,6,Right,8377,1258,65.869,290.287,9.67,0.0,0.0025600000000000024,1.8000000000000698e-06,1.5005993557230235
2742,1113437604700,6,Right,8378,1258,65.865,291.254,9.67,0.0,0.003329999999999984,-1.4000000000010011e-06,1.5018367765852096
2742,1113437604800,6,Right,8379,1258,65.86,292.221,9.67,0.0,0.0031299999999998816,9.999999999763237e-08,1.5006241930386062
2742,1113437604900,6,Right,8380,1258,65.855,293.187,9.67,0.0,0.004979999999999905,1.2299999999999047e-05,1.5026290172606875
2742,1113437605000,6,Right,8381,1258,65.85,294.154,9.67,0.0,0.007259999999999991,6.2000000000011875e-06,1.5020343822605116
2742,1113437605100,6,Right,8382,1258,65.847,295.121,9.67,0.0,0.010139999999999816,5.8999999999969145e-06,1.4861861878513003
37,1113437605200,4,Right,403,1430,42.183,67.751,9.99,-5.06,0.010379999999999825,4.2999999999977955e-06,1.6314156066116896
2742,1113437605200,6,Right,8383,1258,65.842,296.087,9.67,0.0,0.011189999999999999,8.100000000001735e-06,1.660811572666726
2742,1113437605300,6,Right,8384,1258,65.837,297.054,9.67,0.0,0.013880000000000052,9.200000000001291e-06,1.4995912633199877
2742,1113437605400,6,Right,8385,1258,65.832,298.02,9.67,0.0,0.015389999999999873,3.6999999999977674e-06,1.4116596009961973
2742,1113437605500,6,Right,8386,1258,65.828,298.987,9.67,0.0,0.016539999999999964,5.4000000000001965e-06,1.5019813364356067
37,1113437605600,4,Right,407,1430,42.151,71.049,6.62,-4.25,0.017790000000000247,5.100000000004441e-06,1.511842797478348
2742,1113437605600,6,Right,8387,1258,65.824,299.954,9.67,0.0,0.018039999999999737,2.4999999999949023e-06,1.432004852268748
2742,1113437605800,6,Right,8389,1258,65.814,301.887,9.67,0.0,0.01997000000000014,5.200000000002078e-06,1.5047931910441608
2742,1113437605900,6,Right,8390,1258,65.81,302.854,9.67,0.0,0.02125,9.79999999999849e-06,1.5064148395288304
2742,1113437606000,6,Right,8391,1258,65.806,303.82,9.67,0.0,0.02205999999999989,-4.300000000000623e-06,1.5214257806061795
2742,1113437606100,6,Right,8392,1258,65.801,304.806,9.5,-2.73,0.022719999999999914,8.299999999999836e-06,1.4768832573865072
2742,1113437606200,6,Right,8393,1258,65.796,305.754,9.11,-5.09,0.023060000000000115,-3.0999999999977574e-06,1.4985027602060323
2742,1113437606300,6,Right,8394,1258,65.792,306.635,8.74,-3.84,0.03323000000000007,3.509999999999989e-05,1.5611667719072277
2742,1113437606500,6,Right,8396,1258,65.79,308.317,7.97,-4.29,0.02223000000000013,-2.6900000000000535e-05,1.3354725360726387
37,1113437606500,4,Right,416,1430,42.0,76.718,6.33,0.0,0.02239999999999952,1.4399999999994834e-05,1.3691118929163955
2742,1113437606600,6,Right,8397,1258,65.706,309.126,7.31,-9.49,0.023969999999999915,-1.5000000000043104e-06,1.498747704160079
2742,1113437606700,6,Right,8398,1258,65.608,309.823,6.37,-10.78,0.022650000000000434,-9.99999999993402e-07,1.6074245291711435
37,1113437606700,4,Right,418,1430,41.967,77.985,6.33,0.0,0.026999999999999885,1.790000000000305e-05,1.5959761890721789
2742,1113437606800,6,Right,8399,1258,65.539,310.38,5.51,-6.64,0.03137,1.999999999998149e-06,1.5966114386407837
37,1113437606900,4,Right,420,1430,41.934,79.252,6.33,0.0,0.03108000000000004,1.000000000033266e-07,1.5974952577318715
2742,1113437607000,6,Right,8401,1258,65.532,311.331,5.0,1.66,0.03108000000000004,0.0,1.5974952577318715
37,1113437607000,4,Right,421,1430,41.917,79.885,6.33,0.0,0.03108000000000004,9.999999999763671e-08,1.597173733960224
2742,1113437607100,6,Right,8402,1258,65.533,311.809,5.43,6.41,0.03108000000000004,0.0,1.5974952577318737
37,1113437607100,4,Right,422,1430,41.9,80.518,6.33,0.0,0.031030000000000085,-4.999999999938734e-07,1.5985043482212165
2742,1113437607200,6,Right,8403,1258,65.535,312.359,6.24,10.32,0.03102000000000032,-9.999999999763671e-08,1.5988353981388033
37,1113437607200,4,Right,423,1430,41.884,81.152,6.33,0.0,0.031469999999999915,3.3000000000015655e-06,1.5882715098948545
2742,1113437607300,6,Right,8404,1258,65.534,313.044,7.09,8.43,0.03189000000000022,4.200000000003021e-06,1.5783220548932417
37,1113437607300,4,Right,424,1430,41.867,81.785,6.34,0.0,0.032340000000000375,1.2000000000057797e-06,1.5680134026248325
2742,1113437607400,6,Right,8405,1258,65.534,313.85,7.45,-0.26,0.033039999999999736,6.999999999993608e-06,1.5565721045963137
37,1113437607500,4,Right,426,1430,41.834,83.052,6.33,0.0,0.04525999999999954,3.019999999999072e-05,1.6459967159534232
2742,1113437607500,6,Right,8406,1258,65.534,314.651,7.06,-8.68,0.0420700000000005,-3.189999999999034e-05,1.6867464352093753
2742,1113437607600,6,Right,8407,1258,65.533,315.319,6.3,-8.74,0.032719999999999916,-6.200000000000046e-05,1.6827951087416286
2742,1113437607700,6,Right,8408,1258,65.536,315.861,5.83,-1.5,0.03105000000000018,-8.999999999957653e-07,1.679862600044687
37,1113437607700,4,Right,428,1430,41.8,84.319,6.33,0.0,0.03109999999999957,2.999999999929101e-07,1.6806417738909385
37,1113437607800,4,Right,429,1430,41.784,84.952,6.33,0.0,0.03108000000000004,-2.000000000009633e-07,1.6800760897222657
2742,1113437607800,6,Right,8409,1258,65.536,316.395,5.89,4.25,0.03108000000000004,0.0,1.6800760897222657
2742,1113437607900,6,Right,8410,1258,65.537,317.008,6.17,3.03,0.031239999999999667,1.1999999999943653e-06,1.685527131279704
2742,1113437608000,6,Right,8411,1258,65.537,317.667,6.3,-1.07,0.03155000000000029,-9.99999999976714e-08,1.6969063897424381
37,1113437608200,4,Right,433,1430,41.717,87.52,5.65,-8.05,0.031539999999999964,1.000000000032919e-07,1.6963218241235243
2742,1113437608200,6,Right,8413,1258,65.538,318.9,6.22,1.08,0.0315300000000002,-9.99999999976714e-08,1.696361218495413
37,1113437608300,4,Right,434,1430,41.694,88.056,4.6,-11.2,0.031539999999999964,0.0,1.6963218241235243
2742,1113437608300,6,Right,8414,1258,65.538,319.525,6.27,1.1,0.0315300000000002,-9.99999999976714e-08,1.696673390181488
37,1113437608400,4,Right,435,1430,41.676,88.44,3.19,-11.2,0.031539999999999964,0.0,1.6963218241235243
2742,1113437608400,6,Right,8415,1258,65.539,320.171,6.26,-1.33,0.0315300000000002,-9.99999999976714e-08,1.696361218495413
37,1113437608500,4,Right,436,1430,41.677,88.696,1.8,-11.2,0.032229999999999565,7.799999999991772e-06,1.6970220479800584
2742,1113437608600,6,Right,8417,1258,65.54,321.382,6.28,2.62,0.028170000000000073,-4.059999999999491e-05,1.716716605109815
37,1113437608600,4,Right,437,1430,41.683,88.798,0.78,-7.77,0.024390000000000214,-2.4799999999999058e-05,1.6619737357592859
2742,1113437608700,6,Right,8418,1258,65.541,322.001,6.65,5.73,0.03367999999999995,4.259999999999882e-05,1.5767344992771306
37,1113437608800,4,Right,439,1430,41.685,88.805,0.0,0.0,0.03351999999999975,-1.0000000000336129e-07,1.5803425761777736
2742,1113437608900,6,Right,8420,1258,65.542,323.458,7.47,1.54,0.03353000000000009,0.0,1.5803397292736039
2742,1113437609000,6,Right,8421,1258,65.542,324.237,7.45,-2.02,0.03353000000000009,-9.9999999997602e-08,1.580041515213837
2742,1113437609100,6,Right,8422,1258,65.543,324.982,7.18,-3.54,0.03351999999999975,-2.000000000066532e-07,1.5800442731677093
2742,1113437609200,6,Right,8423,1258,65.544,325.669,7.0,-1.27,0.0337700000000001,2.800000000002037e-06,1.579383619409964
37,1113437609300,4,Right,444,1430,41.685,88.805,0.0,0.0,0.0340199999999993,-5.000000000109084e-07,1.5710902715248203
2742,1113437609300,6,Right,8424,1258,65.545,326.325,7.21,4.82,0.033559999999999944,-4.599999999993568e-06,1.5675186269713521
2742,1113437609400,6,Right,8425,1258,65.546,327.044,7.81,8.46,0.03387000000000057,5.500000000006403e-06,1.5663676577856478
37,1113437609400,4,Right,445,1430,41.685,88.805,0.0,0.0,0.034559999999999036,9.999999998629161e-08,1.5679028163516162
2742,1113437609500,6,Right,8426,1258,65.545,327.892,8.32,3.93,0.03394000000000005,-6.1999999999898245e-06,1.566376791633312
37,1113437609600,4,Right,447,1430,41.685,88.805,0.0,0.0,0.03271999999999935,-6.600000000014441e-06,1.570185079927257
2742,1113437609600,6,Right,8427,1258,65.547,328.804,8.25,-5.44,0.031910000000000306,-8.099999999990407e-06,1.5801974913752284
37,1113437609700,4,Right,448,1430,41.685,88.805,0.0,0.0,0.03141999999999939,-1.0000000000898179e-07,1.5860720322013595
2742,1113437609700,6,Right,8428,1258,65.54,329.641,7.53,-10.72,0.031549999999999724,1.3000000000033124e-06,1.5847415400283138
37,1113437609800,4,Right,449,1430,41.685,88.805,0.0,0.0,0.03156000000000063,-9.9999999997602e-08,1.584420325371971
2742,1113437609800,6,Right,8429,1258,65.548,330.323,6.71,-7.3,0.03155999999999949,-1.1379786002407854e-17,1.5841035260436307
2742,1113437610000,6,Right,8431,1258,65.549,331.511,6.31,2.63,0.03155000000000086,-9.999999998629161e-08,1.5844246430619775
37,1113437610100,4,Right,452,1430,41.685,88.805,0.0,0.0,0.03155000000000086,-9.999999998629161e-08,1.5844246430619775
2742,1113437610100,6,Right,8432,1258,65.549,332.145,6.63,3.79,0.03155999999999949,9.999999998629161e-08,1.5841035260436318
2742,1113437610200,6,Right,8433,1258,65.55,332.824,7.07,4.63,0.03156000000000063,1.0000000000905118e-07,1.5844203253719698
2742,1113437610300,6,Right,8434,1258,65.55,333.558,7.46,3.98,0.03155999999999949,9.999999998629161e-08,1.584737121965506
37,1113437610300,4,Right,454,1430,41.685,88.805,0.0,0.0,0.03157000000000039,1.0000000000898179e-07,1.5878995053062823
37,1113437610400,4,Right,455,1430,41.685,88.805,0.0,0.0,0.03149999999999977,-4.000000000019266e-07,1.5615902376757556
2742,1113437610400,6,Right,8435,1258,65.551,334.348,7.62,0.0,0.031230000000000473,-2.6999999999929857e-06,1.5346289477633313
37,1113437610600,4,Right,457,1430,41.685,88.805,0.0,0.0,0.034420000000000076,1.2699999999995284e-05,1.5121767531416193
2742,1113437610600,6,Right,8437,1258,65.552,335.872,7.08,-4.64,0.033809999999999715,-6.1000000000036025e-06,1.5190826411874854
2742,1113437610700,6,Right,8438,1258,65.552,336.549,6.65,-3.56,0.03214999999999918,1.999999999986804e-06,1.5779501705392136
2742,1113437610800,6,Right,8439,1258,65.553,337.195,6.27,-3.59,0.0423599999999999,2.5099999999997625e-05,1.5929834314003368
2742,1113437610900,6,Right,8440,1258,65.554,337.797,5.99,-2.62,0.04298999999999978,-3.6000000000058206e-06,1.5982376804622407
37,1113437610900,4,Right,460,1430,41.685,88.805,0.0,0.0,0.04298999999999978,0.0,1.5973079085389479
37,1113437611000,4,Right,461,1430,41.685,88.805,0.0,0.0,0.04296000000000049,-2.9999999999287543e-07,1.5970938012236444
2742,1113437611000,6,Right,8441,1258,65.554,338.364,5.93,0.75,0.043110000000000356,1.4999999999986552e-06,1.598393123129952
2742,1113437611100,6,Right,8442,1258,65.555,338.951,6.02,2.17,0.04266000000000077,-6.4999999999827e-06,1.5947017579463278
2742,1113437611200,6,Right,8443,1258,65.557,339.579,6.03,-0.87,0.03895999999999958,-1.7600000000004487e-05,1.5661762364641958
37,1113437611200,4,Right,463,1430,41.685,88.805,0.0,0.0,0.034990000000000236,-2.1799999999996058e-05,1.5296649221643859
2742,1113437611300,6,Right,8444,1258,65.559,340.204,5.79,-4.79,0.03660000000000082,2.3000000000013217e-05,1.5462111174250373
2742,1113437611400,6,Right,8445,1258,65.56,340.763,5.38,-4.65,0.041369999999999435,1.849999999999456e-05,1.6039000136067274
37,1113437611500,4,Right,466,1430,41.685,88.805,0.0,0.0,0.03649000000000001,-4.850000000000139e-05,1.6129746404826049
2742,1113437611500,6,Right,8446,1258,65.561,341.257,5.05,-1.56,0.034360000000000356,-2.129999999999653e-05,1.5571184836661747
37,1113437611600,4,Right,467,1430,41.685,88.805,0.0,0.0,0.03466999999999985,3.1600000000003086e-05,1.4747558151661686
2742,1113437611600,6,Right,8447,1258,65.562,341.741,4.96,0.24,0.03712000000000103,2.4500000000011803e-05,1.4448501382055208
37,1113437611700,4,Right,468,1430,41.685,88.805,0.0,0.0,0.04317000000000007,1.3900000000000995e-05,1.4802408695108549
2742,1113437611700,6,Right,8448,1258,65.564,342.237,4.99,0.27,0.043389999999999415,2.199999999993457e-06,1.4827553228652843
37,1113437611800,4,Right,469,1430,41.685,88.805,0.0,0.0,0.04328999999999951,-6.000000000085104e-07,1.4814070869408071
2742,1113437611800,6,Right,8449,1258,65.565,342.739,5.0,0.0,0.04326999999999998,-1.9999999999527341e-07,1.4818245358586395
37,1113437611900,4,Right,470,1430,41.685,88.805,0.0,0.0,0.043310000000000175,7.000000000061818e-07,1.4787001673984486
2742,1113437612000,6,Right,8451,1258,65.567,343.739,5.0,0.0,0.04351999999999975,2.099999999995786e-06,1.4643527410170736
37,1113437612000,4,Right,471,1430,41.685,88.805,0.0,0.0,0.04397000000000048,1.9000000000005125e-06,1.4318297600751042
2742,1113437612100,6,Right,8452,1258,65.569,344.239,5.0,0.0,0.04404999999999973,7.999999999924734e-07,1.4267387621126852
37,1113437612100,4,Right,472,1430,41.685,88.805,0.0,0.0,0.0433400000000006,-7.09999999999128e-06,1.4250896438203524
2742,1113437612200,6,Right,8453,1258,65.569,344.739,5.0,0.0,0.0486099999999999,2.01000000000022e-05,1.4603649004148525
37,1113437612400,4,Right,475,1430,41.688,88.805,0.0,0.0,0.04579000000000064,1.240000000001372e-05,1.517559932707711
2742,1113437612400,6,Right,8455,1258,65.573,345.739,5.0,0.0,0.044389999999999645,-1.3499999999999068e-05,1.5156596566613412
37,1113437612500,4,Right,476,1430,41.7,88.808,0.28,1.62,0.04134000000000015,-1.4900000000000052e-05,1.5036502026416065
2742,1113437612500,6,Right,8456,1258,65.574,346.239,5.0,0.0,0.03980000000000018,-1.539999999999965e-05,1.4978106218112544
37,1113437612600,4,Right,477,1430,41.717,88.847,0.41,1.12,0.03829000000000064,-1.899999999989202e-06,1.4892330966662084
2742,1113437612600,6,Right,8457,1258,65.574,346.739,5.0,0.0,0.03848999999999933,1.9999999999868734e-06,1.4899131555847454
37,1113437612800,4,Right,479,1430,41.752,88.952,0.51,-0.05,0.03850000000000023,-4.999999999995286e-07,1.4904501854559458
2742,1113437612800,6,Right,8459,1258,65.578,347.739,5.0,0.0,0.03870999999999981,2.099999999995786e-06,1.491397592403585
37,1113437612900,4,Right,480,1430,41.768,89.002,0.5,-0.03,0.036820000000000165,-2.1500000000003182e-05,1.4738712254382615
2742,1113437612900,6,Right,8460,1258,65.578,348.239,5.0,0.0,0.04176999999999907,4.949999999998907e-05,1.5043393924213093
2742,1113437613000,6,Right,8461,1258,65.58,348.739,5.0,0.0,0.03717999999999961,-4.47000000000116e-05,1.6167564075605967
2742,1113437613100,6,Right,8462,1258,65.581,349.239,5.0,0.0,0.025119999999999434,-1.1900000000002846e-05,1.6042233615890307
37,1113437613200,4,Right,483,1430,41.818,89.152,0.5,0.0,0.024900000000000092,-3.200000000003894e-06,1.6069251773076705
2742,1113437613200,6,Right,8463,1258,65.583,349.737,5.02,0.26,0.024119999999999208,-7.800000000008841e-06,1.5882075025111777
2742,1113437613300,6,Right,8464,1258,65.583,350.241,5.04,0.24,0.022319999999999708,-7.700000000011205e-06,1.5412350482296167
2742,1113437613400,6,Right,8465,1258,65.585,350.757,4.95,-1.55,0.022059999999999035,4.999999999881836e-07,1.5331894057238378
37,1113437613400,4,Right,485,1430,41.851,89.252,0.5,0.0,0.022290000000000417,1.8000000000029103e-06,1.5376097716424184
2742,1113437613500,6,Right,8466,1258,65.586,351.264,4.63,-4.66,0.021620000000000347,-9.199999999998445e-06,1.5296539689062918
2742,1113437613600,6,Right,8467,1258,65.587,351.713,4.13,-6.0,0.017519999999999526,-2.050000000000409e-05,1.5439762753173332
37,1113437613700,4,Right,488,1430,41.901,89.402,0.5,0.0,0.011050000000000181,-2.0399999999995092e-05,1.6124012637945846
2742,1113437613700,6,Right,8468,1258,65.587,352.078,3.74,-2.87,0.010360000000000582,2.5000000000090923e-06,1.599745765821462
37,1113437613800,4,Right,489,1430,41.918,89.452,0.5,0.0,0.010480000000000019,-4.99999999999546e-07,1.6013211937121028
2742,1113437613800,6,Right,8469,1258,65.589,352.4,3.74,2.89,0.010489999999999782,9.999999999763671e-08,1.6012921127434179
37,1113437613900,4,Right,490,1430,41.935,89.502,0.5,0.0,0.010480000000000019,9.999999999763671e-08,1.6022744753328115
2742,1113437613900,6,Right,8470,1258,65.59,352.766,4.14,5.99,0.010470000000000255,-9.999999999763671e-08,1.6013503301800187
2742,1113437614000,6,Right,8471,1258,65.591,353.215,4.63,4.63,0.010470000000000255,1.1379786002407854e-17,1.6013503301800187
2742,1113437614100,6,Right,8472,1258,65.592,353.722,4.95,1.53,0.010449999999999592,-1.1362438767648086e-17,1.6014087702501187
2742,1113437614200,6,Right,8473,1258,65.593,354.236,5.05,0.02,0.010450000000000728,1.1362438767648086e-17,1.6014087702501154
37,1113437614300,4,Right,494,1430,42.002,89.702,0.5,0.0,0.010439999999999828,0.0,1.6014380741720802
2742,1113437614300,6,Right,8474,1258,65.595,354.742,5.05,0.0,0.010430000000000064,-9.999999999763671e-08,1.6014674342328394
2742,1113437614400,6,Right,8475,1258,65.596,355.257,4.95,-1.55,0.011860000000000355,1.4300000000002904e-05,1.563207939570213
2742,1113437614500,6,Right,8476,1258,65.598,355.761,4.64,-4.39,0.023909999999999626,4.009999999999535e-05,1.6637937153935878
37,1113437614500,4,Right,496,1430,42.034,89.802,0.5,0.0,0.023600000000000135,-3.539999999999283e-05,1.7271370844513112
2742,1113437614600,6,Right,8477,1258,65.599,356.214,4.17,-5.75,0.01883000000000038,-4.7699999999997534e-05,1.6954781187156414
37,1113437614700,4,Right,498,1430,42.068,89.902,0.5,0.0,0.002420000000000755,-1.7799999999988354e-05,1.9871020094574097
2742,1113437614700,6,Right,8478,1258,65.599,356.596,3.69,-4.43,0.0004099999999993997,-2.0100000000013553e-05,2.6628708095946294
2742,1113437614800,6,Right,8479,1258,65.601,356.923,3.38,-1.53,0.0002899999999999636,1.1999999999943612e-06,2.704082881472418
2742,1113437614900,6,Right,8480,1258,65.6,357.241,3.3,0.23,0.00023999999999887222,-2.2737345860279757e-17,2.7722589959177366
37,1113437615000,4,Right,501,1430,42.118,90.052,0.47,-0.25,0.00022999999999910868,-2.2737345860279757e-17,2.7863617915444
2742,1113437615000,6,Right,8481,1258,65.601,357.571,3.31,0.24,0.00020999999999958164,-1.9999999999527042e-07,2.810038491714468
2742,1113437615100,6,Right,8482,1258,65.603,357.906,3.31,-0.2,0.00020999999999958164,-1.0000000002037269e-07,2.810038491714468
