Vehicle_ID,Global_Time,Lane_ID,Movement_Type,Frame_ID,Total_Frames,Local_X,Local_Y,v_Vel,v_Acc,Lateral_Velocity,Lateral_Acceleration,Yaw_Angle
37,1163030000,1,Lane Keeping,114,263,13.495,1668.736,21.53,-0.95,0.021050000000000183,-9.000000000014552e-07,1.7936363123525705
37,1163030100,1,Lane Keeping,115,263,13.021,1670.832,21.44,-0.95,0.020960000000000038,-9.000000000014552e-07,1.7932003653337403
37,1163030200,1,Lane Keeping,116,263,12.549,1672.919,21.35,-0.95,0.020869999999999892,-9.000000000014552e-07,1.793216459007623
37,1163030300,1,Lane Keeping,117,263,12.08,1674.998,21.24,-1.21,0.02078999999999951,-8.000000000038185e-07,1.792671531721101
37,1163030400,1,Lane Keeping,118,263,11.611,1677.063,21.12,-1.19,0.020650000000000546,-1.3999999999896386e-06,1.794126407790052
37,1163030500,1,Lane Keeping,119,263,11.134,1679.099,21.15,1.09,0.02035999999999831,-2.900000000022364e-06,1.8009286153138055
37,1163030600,1,Lane Keeping,120,263,10.656,1681.137,21.51,5.5,0.02038000000000011,2.0000000001799828e-07,1.8011757954674494
37,1163030700,1,Lane Keeping,121,263,10.23,1683.246,22.3,10.02,0.02109000000000151,7.100000000014005e-06,1.7701060215780062
37,1163030900,11,Lane Keeping,123,263,9.609,1687.883,24.25,7.05,0.023810000000000855,1.2500000000022737e-05,1.6849555150371454
37,1163031000,11,Lane Keeping,124,263,9.405,1690.361,24.94,2.39,0.024780000000000656,9.699999999998008e-06,1.652935555010661
37,1163031100,11,Lane Keeping,125,263,9.286,1692.891,25.43,3.48,0.025299999999999725,5.199999999990698e-06,1.617797259580457
37,1163031200,11,Lane Keeping,126,263,9.188,1695.455,25.77,3.53,0.025639999999998508,3.3999999999878227e-06,1.6089992595305995
37,1163031300,11,Lane Keeping,127,263,9.086,1698.059,26.04,1.72,0.026040000000000417,4.000000000019093e-06,1.609946818653414
37,1163031400,11,Lane Keeping,128,263,8.98,1700.683,26.15,0.0,0.026240000000000235,1.999999999998184e-06,1.6111707159643156
37,1163031500,11,Lane Keeping,129,263,8.874,1703.296,26.14,0.0,0.026130000000000562,-1.0999999999967286e-06,1.6113404950518408
37,1163031600,11,Lane Keeping,130,263,8.768,1705.908,26.14,0.0,0.026119999999998526,-1.0000000002036158e-07,1.6113560003066614
37,1163031700,11,Lane Keeping,131,263,8.662,1708.52,26.14,0.0,0.0261200000000008,2.2724877535296172e-17,1.6113560003066578
37,1163031800,11,Lane Keeping,132,263,8.556,1711.133,26.14,0.0,0.026130000000000562,9.999999999763671e-08,1.6113404950518415
37,1163031900,11,Lane Keeping,133,263,8.45,1713.745,26.14,0.0,0.026119999999998526,-1.0000000002036158e-07,1.6113560003066614
37,1163032000,11,Lane Keeping,134,263,8.344,1716.358,26.14,0.0,0.026130000000000562,1.0000000002036158e-07,1.6113404950518408
37,1163032100,11,Lane Keeping,135,263,8.238,1718.97,26.14,0.0,0.0261200000000008,-9.999999999763671e-08,1.6113560003066578
37,1163032200,11,Lane Keeping,136,263,8.132,1721.583,26.14,0.0,0.026130000000000562,9.999999999763671e-08,1.6113404950518408
37,1163032300,11,Lane Keeping,137,263,8.026,1724.206,26.04,-1.62,0.0262299999999982,9.99999999976367e-07,1.611186091680086
37,1163032400,11,Lane Keeping,138,263,7.916,1726.808,25.81,-3.16,0.02602000000000089,-2.0999999999730955e-06,1.6130463421178873
37,1163032500,11,Lane Keeping,139,263,7.81,1729.364,25.63,-2.34,0.025560000000000402,-4.600000000004878e-06,1.6122436251799377
37,1163032600,11,Lane Keeping,140,263,7.726,1731.899,25.61,-1.68,0.025349999999998544,-2.10000000001858e-06,1.6039203016338477
37,1163032700,11,Lane Keeping,141,263,7.668,1734.451,25.78,2.72,0.025520000000001347,1.7000000000280332e-06,1.5935196876365365
37,1163032800,11,Lane Keeping,142,263,7.632,1737.052,26.01,1.69,0.026009999999998853,4.899999999975063e-06,1.5846362735235182
37,1163032900,11,Lane Keeping,143,263,7.589,1739.677,26.1,-0.24,0.02625,2.4000000000114556e-06,1.5871758142141354
37,1163033000,11,Lane Keeping,144,263,7.525,1742.278,26.14,-2.89,0.02601000000000113,-2.399999999988696e-06,1.5953972835018797
37,1163033100,11,Lane Keeping,145,263,7.519,1744.876,26.41,6.43,0.025979999999999562,-3.0000000001566967e-07,1.5731057915111175
37,1163033200,11,Lane Keeping,146,263,7.606,1747.51,27.05,9.63,0.026340000000000145,3.6000000000058206e-06,1.5377787174597326
37,1163033300,11,Lane Keeping,147,263,7.764,1750.235,28.01,11.75,0.02724999999999909,9.099999999989464e-06,1.5128795202969003
37,1163033400,11,Lane Keeping,148,263,8.04,1753.09,28.98,9.0,0.028550000000000183,1.3000000000010919e-05,1.4744232982565468
37,1163033500,11,Lane Keeping,149,263,8.283,1756.049,29.65,1.23,0.029590000000000602,1.040000000000419e-05,1.48885785788553
37,1163033600,11,Lane Keeping,150,263,8.453,1759.06,29.95,-4.84,0.030109999999999672,5.199999999990698e-06,1.5143965563429407
37,1163033700,11,Lane Keeping,151,263,8.547,1762.071,30.0,-2.65,0.030109999999999672,0.0,1.5395875988536996
37,1163033800,11,Lane Keeping,152,263,8.597,1765.056,30.07,1.38,0.029850000000001275,-2.599999999983969e-06,1.554047474362202
37,1163033900,11,Lane Keeping,153,263,8.664,1768.049,30.38,4.64,0.02992999999999938,7.999999999810589e-07,1.5484144985867019
37,1163034000,11,Lane Keeping,154,263,8.744,1771.099,30.86,5.94,0.030499999999999545,5.700000000001641e-06,1.5445728313041331
37,1163034100,11,Lane Keeping,155,263,8.832,1774.231,31.26,2.88,0.03132000000000062,8.200000000010733e-06,1.5427066544093933
37,1163034200,11,Lane Keeping,156,263,8.926,1777.405,31.28,-4.22,0.03173999999999978,4.199999999991641e-06,1.5411893537497123
37,1163034300,11,Lane Keeping,157,263,8.964,1780.54,30.94,-7.17,0.031349999999999906,-3.899999999998766e-06,1.5586757082528064
37,1163034400,11,Lane Keeping,158,263,8.926,1783.602,30.55,3.44,0.030620000000001254,-7.299999999986519e-06,1.583205879163098
37,1163034500,11,Lane Keeping,159,263,8.822,1786.618,30.35,4.94,0.03015999999999849,-4.600000000027638e-06,1.6052654277944067
37,1163034600,11,Lane Keeping,160,263,8.641,1789.634,30.33,3.39,0.030160000000000763,2.2724877535296172e-17,1.630737696931002
37,1163034700,11,Lane Keeping,161,263,8.407,1792.666,30.39,0.69,0.030319999999999254,1.5999999999849122e-06,1.647820424868913
37,1163034800,11,Lane Keeping,162,263,8.178,1795.701,30.41,-0.28,0.030350000000000817,3.00000000015635e-07,1.6461066728902498
37,1163034900,11,Lane Keeping,163,263,7.957,1798.733,30.4,-0.16,0.030319999999999254,-3.00000000015635e-07,1.6435568360941375
37,1163035000,11,Lane Keeping,164,263,7.739,1801.765,30.4,0.0,0.030320000000001526,2.2724877535296172e-17,1.6425725488701826
37,1163035100,11,Lane Keeping,165,263,7.519,1804.797,30.4,-0.03,0.030319999999999254,-2.2724877535296172e-17,1.6432287559504728
37,1163035200,11,Lane Keeping,166,263,7.3,1807.829,30.39,-0.05,0.030319999999999254,0.0,1.642900660185981
37,1163035300,11,Lane Keeping,167,263,7.081,1810.86,30.39,-0.04,0.03030999999999949,-9.999999999763671e-08,1.6429243667365503
37,1163035400,11,Lane Keeping,168,263,6.862,1813.89,30.39,-0.03,0.030300000000002002,-9.999999997487713e-08,1.64294808885371
37,1163035500,11,Lane Keeping,169,263,6.642,1816.921,30.38,-0.03,0.03030999999999949,9.999999997487713e-08,1.6432525696184739
37,1163035600,11,Lane Keeping,170,263,6.423,1819.951,30.38,-0.04,0.030299999999999726,-9.999999999763671e-08,1.6429480888537153
37,1163035700,11,Lane Keeping,171,263,6.204,1822.98,30.37,-0.05,0.030289999999999963,-9.999999999763671e-08,1.642971826552786
37,1163035800,11,Lane Keeping,172,263,5.984,1826.01,30.37,-0.05,0.030299999999999726,9.999999999763671e-08,1.643276398922664
37,1163035900,11,Lane Keeping,173,263,5.765,1829.038,30.36,-0.04,0.0302800000000002,-1.9999999999527341e-07,1.642995579849093
37,1163036000,11,Lane Keeping,174,263,5.545,1832.066,30.36,0.0,0.0302800000000002,0.0,1.6433241045011435
37,1163036100,11,Lane Keeping,175,263,5.325,1835.098,30.32,-0.62,0.030319999999999254,3.9999999999054683e-07,1.6432287559504728
37,1163036200,11,Lane Keeping,176,263,5.107,1838.122,30.23,-1.14,0.030240000000001144,-7.999999999810937e-07,1.6427617789834636
37,1163036300,11,Lane Keeping,177,263,4.886,1841.128,30.17,-2.72,0.03005999999999858,-1.8000000000256352e-06,1.6441839209520481
37,1163036400,11,Lane Keeping,178,263,4.676,1844.129,30.13,-4.97,0.030009999999999763,-4.999999999881836e-07,1.6406591165716005
37,1163036500,11,Lane Keeping,179,263,4.447,1847.152,30.01,-5.15,0.03023000000000138,2.2000000000161823e-06,1.6464044865519585
37,1163036600,11,Lane Keeping,180,263,4.546,1850.181,29.63,-4.35,0.030289999999999963,5.999999999858202e-07,1.5381239034163723
37,1163036700,11,Lane Keeping,181,263,4.802,1853.135,28.86,-10.02,0.029539999999999508,-7.500000000004551e-06,1.4843501551132559
37,1163036800,11,Lane Keeping,182,263,5.271,1855.942,27.72,-11.19,0.028070000000000164,-1.4699999999993434e-05,1.4052432822369243
37,1163036900,11,Lane Keeping,183,263,5.67,1858.628,26.41,-12.25,0.026859999999999218,-1.2100000000009464e-05,1.4233267034483674
37,1163037000,11,Lane Keeping,184,263,5.967,1861.181,25.1,-11.2,0.02553000000000111,-1.329999999998107e-05,1.4549831832760414
37,1163037100,11,Lane Keeping,185,263,6.268,1863.596,23.78,-10.02,0.024149999999999637,-1.3800000000014738e-05,1.4467980928466255
37,1163037200,11,Lane Keeping,186,263,6.655,1865.87,22.35,-10.95,0.022739999999998872,-1.4100000000007648e-05,1.4022266663605296
37,1163037300,11,Lane Keeping,187,263,7.07,1867.99,20.71,-12.27,0.021200000000001183,-1.539999999997689e-05,1.3774860823923878
37,1163037400,11,Lane Keeping,188,263,7.325,1869.951,18.91,-12.27,0.019610000000000127,-1.5900000000010558e-05,1.4414862200714436
37,1163037500,11,Lane Keeping,189,263,7.445,1871.753,17.21,-12.27,0.01801999999999907,-1.5900000000010558e-05,1.5043018278439821
37,1163037600,11,Lane Keeping,190,263,7.407,1873.411,15.88,-10.02,0.01658000000000129,-1.4399999999977799e-05,1.5937114947310465
37,1163037700,11,Lane Keeping,191,263,7.244,1874.915,15.03,-5.62,0.015039999999999054,-1.5400000000022373e-05,1.678752627461562
37,1163037800,11,Lane Keeping,192,263,6.962,1876.33,14.58,-2.27,0.014149999999999637,-8.899999999994174e-06,1.7675122619023351
37,1163037900,11,Lane Keeping,193,263,6.674,1877.729,14.43,-0.28,0.013990000000001146,-1.5999999999849122e-06,1.7738213754387717
37,1163038000,11,Lane Keeping,194,263,6.399,1879.144,14.43,-0.1,0.014149999999999637,1.5999999999849122e-06,1.762749763500588
37,1163038100,11,Lane Keeping,195,263,6.126,1880.564,14.43,-0.17,0.014200000000000728,5.000000000109084e-07,1.7607323749330572
37,1163038200,11,Lane Keeping,196,263,5.853,1881.98,14.41,-0.16,0.0141599999999994,-4.0000000001327166e-07,1.76125605335238
37,1163038300,11,Lane Keeping,197,263,5.58,1883.391,14.43,0.42,0.014110000000000582,-4.999999999881836e-07,1.7619146765173879
37,1163038400,11,Lane Keeping,198,263,5.306,1884.815,14.42,0.21,0.014239999999999782,1.299999999992002e-06,1.7608887976584902
37,1163038500,11,Lane Keeping,199,263,5.017,1886.259,14.07,-5.43,0.014439999999999599,1.9999999999981665e-06,1.7683250601690985
37,1163038600,11,Lane Keeping,200,263,4.736,1887.639,13.09,-11.87,0.013799999999998818,-6.400000000007806e-06,1.7716732818542333
37,1163038700,11,Lane Keeping,201,263,4.446,1888.827,11.4,-12.27,0.011880000000001018,-1.9199999999978003e-05,1.8102216951641112
37,1163038800,11,Lane Keeping,202,263,4.3,1889.84,9.18,-12.27,0.0101299999999992,-1.750000000001818e-05,1.7139369899883092
37,1163038900,11,Lane Keeping,203,263,4.233,1890.652,7.01,-12.27,0.008120000000001255,-2.009999999997946e-05,1.6531221475909856
37,1163039000,11,Lane Keeping,204,263,4.309,1891.289,5.41,-10.5,0.006369999999999436,-1.7500000000018186e-05,1.4520483887230338
37,1163039100,11,Lane Keeping,205,263,4.39,1891.734,4.51,-5.18,0.004449999999999363,-1.9200000000000728e-05,1.3907450813059405
37,1163039200,11,Lane Keeping,206,263,4.451,1892.117,4.18,-0.54,0.003830000000000382,-6.199999999989812e-06,1.412853968042071
37,1163039300,11,Lane Keeping,207,263,4.511,1892.522,4.18,0.47,0.004049999999999727,2.199999999993453e-06,1.4237179714064832
37,1163039400,11,Lane Keeping,208,263,4.572,1892.941,4.2,0.0,0.004190000000000964,1.4000000000123637e-06,1.4262272678617613
37,1163039500,11,Lane Keeping,209,263,4.632,1893.357,4.2,0.0,0.004159999999999399,-3.000000000156437e-07,1.4275533779831904
37,1163039600,11,Lane Keeping,210,263,4.692,1893.773,4.2,0.0,0.004159999999999399,0.0,1.4275533779831882
37,1163039700,11,Lane Keeping,211,263,4.753,1894.189,4.2,0.0,0.004160000000001674,2.274222477005594e-17,1.4251993227105826
37,1163039800,11,Lane Keeping,212,263,4.814,1894.604,4.2,0.0,0.004149999999999637,-1.0000000002037025e-07,1.4248534412652525
37,1163039900,11,Lane Keeping,213,263,4.874,1895.02,4.2,0.0,0.004159999999999399,9.999999999762803e-08,1.4275533779831904
37,1163040000,11,Lane Keeping,214,263,4.935,1895.436,4.2,0.0,0.004159999999999399,0.0,1.4251993227105042
37,1163040100,11,Lane Keeping,215,263,4.995,1895.852,4.2,0.0,0.004160000000001674,2.274222477005594e-17,1.4275533779832654
37,1163040200,11,Lane Keeping,216,263,5.055,1896.268,4.2,0.0,0.004159999999999399,-2.274222477005594e-17,1.4275533779831904
37,1163040300,11,Lane Keeping,217,263,5.116,1896.684,4.2,0.0,0.004159999999999399,0.0,1.4251993227105042
37,1163040400,11,Lane Keeping,218,263,5.176,1897.1,4.2,0.0,0.004159999999999399,0.0,1.4275533779831882
37,1163040500,11,Lane Keeping,219,263,5.237,1897.515,4.21,0.21,0.00415000000000191,-9.999999997489448e-08,1.4248534412653313
37,1163040600,11,Lane Keeping,220,263,5.298,1897.932,4.24,0.4,0.004169999999999163,1.999999999725312e-07,1.425543580088554
37,1163040700,11,Lane Keeping,221,263,5.361,1898.364,4.18,-1.15,0.004320000000000164,1.500000000010009e-06,1.4259838285559636
37,1163040800,11,Lane Keeping,222,263,5.424,1898.797,3.85,-5.02,0.004329999999999928,9.999999999763671e-08,1.4263136283084252
37,1163040900,11,Lane Keeping,223,263,5.48,1899.183,3.13,-9.57,0.0038599999999996727,-4.7000000000025495e-06,1.4267237861375959
37,1163041000,11,Lane Keeping,224,263,5.52,1899.457,2.1,-11.33,0.002740000000001146,-1.1199999999985266e-05,1.4258349304034579
37,1163041100,11,Lane Keeping,225,263,5.54,1899.599,1.07,-9.57,0.0014199999999982538,-1.3200000000028922e-05,1.4308716562206059
37,1163041200,11,Lane Keeping,226,263,5.544,1899.629,0.35,-5.02,0.00029999999999972713,-1.1199999999985266e-05,1.4382447944981178
37,1163041300,11,Lane Keeping,227,263,5.542,1899.612,0.0,-1.15,-0.00016999999999825377,-4.699999999979809e-06,-1.68790507136294
37,1163041400,11,Lane Keeping,228,263,5.539,1899.596,0.04,-0.39,-0.00016000000000076397,9.9999999974898e-08,-1.7561442767897333
37,1163041500,11,Lane Keeping,229,263,5.539,1899.595,0.0,0.21,-9.999999999763531e-06,1.5000000000100043e-06,-1.5707963267948966
37,1163041600,11,Lane Keeping,230,263,5.539,1899.596,0.0,0.0,9.999999999763531e-06,1.9999999999527064e-07,1.5707963267948966
37,1163041700,11,Lane Keeping,231,263,5.539,1899.596,0.0,0.0,0.0,-9.999999999763532e-08,0.0
37,1163041800,11,Lane Keeping,232,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163041900,11,Lane Keeping,233,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163042000,11,Lane Keeping,234,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163042100,11,Lane Keeping,235,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163042200,11,Lane Keeping,236,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163042300,11,Lane Keeping,237,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163042400,11,Lane Keeping,238,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163042500,11,Lane Keeping,239,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163042600,11,Lane Keeping,240,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163042700,11,Lane Keeping,241,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163042800,11,Lane Keeping,242,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163042900,11,Lane Keeping,243,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163043000,11,Lane Keeping,244,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163043100,11,Lane Keeping,245,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163043200,11,Lane Keeping,246,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163043300,11,Lane Keeping,247,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163043400,11,Lane Keeping,248,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163043500,11,Lane Keeping,249,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163043600,11,Lane Keeping,250,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163043700,11,Lane Keeping,251,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163043800,11,Lane Keeping,252,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163043900,11,Lane Keeping,253,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163044000,11,Lane Keeping,254,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163044100,11,Lane Keeping,255,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163044200,11,Lane Keeping,256,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163044300,11,Lane Keeping,257,263,5.539,1899.596,0.0,0.0,0.0,0.0,0.0
37,1163044400,11,Lane Keeping,258,263,5.539,1899.598,0.0,-0.26,1.9999999999527062e-05,1.9999999999527064e-07,1.5707963267948966
37,1163044500,11,Lane Keeping,259,263,5.539,1899.594,0.04,0.24,-3.9999999999054125e-05,-5.999999999858119e-07,-1.5707963267948966
37,1163044600,11,Lane Keeping,260,263,5.538,1899.58,0.04,1.3,-0.0001400000000012369,-1.0000000000218278e-06,-1.6421037915795196
37,1163044700,11,Lane Keeping,261,263,5.538,1899.57,0.34,4.41,-9.999999999990905e-05,4.0000000001327844e-07,-1.5707963267948966
37,1163044800,11,Lane Keeping,262,263,5.539,1899.606,0.9,7.28,0.0003600000000005821,4.600000000004912e-06,1.5430256902015358
37,1163044900,11,Lane Keeping,263,263,5.545,1899.733,1.58,7.03,0.0012699999999995271,9.09999999998945e-06,1.523587334985663
37,1163045000,11,Lane Keeping,264,263,5.553,1899.943,2.12,4.18,0.0021000000000003637,8.300000000008365e-06,1.5327195012050998
37,1163045100,11,Lane Keeping,265,263,5.563,1900.187,2.5,2.6,0.002439999999999145,3.399999999987814e-06,1.5298356432605675
37,1163045200,11,Lane Keeping,266,263,5.573,1900.442,2.87,4.17,0.0025500000000010913,1.1000000000194621e-06,1.531600724867856
37,1163045300,11,Lane Keeping,267,263,5.585,1900.73,3.43,7.27,0.002880000000000109,3.299999999990177e-06,1.5291537476963113
37,1163045400,11,Lane Keeping,268,263,5.6,1901.106,4.13,7.51,0.0037599999999997635,8.799999999996545e-06,1.5309238531603186
37,1163045500,11,Lane Keeping,269,263,5.619,1901.586,4.6,2.87,0.004800000000000182,1.0400000000004181e-05,1.5312336476349626
37,1163045600,11,Lane Keeping,270,263,5.639,1902.101,4.58,-3.33,0.005150000000001,3.500000000008184e-06,1.5319808807134396
37,1163045700,11,Lane Keeping,271,263,5.656,1902.564,4.17,-6.21,0.004629999999999654,-5.200000000013458e-06,1.5340957507726873
37,1163045800,11,Lane Keeping,272,263,5.674,1902.933,3.76,-3.13,0.003689999999999145,-9.400000000005094e-06,1.5220544754849519
37,1163045900,11,Lane Keeping,273,263,5.703,1903.253,3.74,2.55,0.0031999999999993635,-4.899999999997814e-06,1.4804182090992157
37,1163046000,11,Lane Keeping,274,263,5.724,1903.618,4.16,7.56,0.003650000000000091,4.500000000007276e-06,1.5133254375191354
37,1163046100,11,Lane Keeping,275,263,5.682,1904.069,4.71,6.97,0.004510000000000219,8.600000000001276e-06,1.66365489124422
37,1163046200,11,Lane Keeping,276,263,5.577,1904.582,5.09,3.15,0.005130000000001474,6.2000000000125496e-06,1.7726862384061826
37,1163046300,11,Lane Keeping,277,263,5.42,1905.102,5.16,-2.89,0.0051999999999998185,6.999999999834482e-07,1.86401647687765
37,1163046400,11,Lane Keeping,278,263,5.317,1905.596,5.12,-4.95,0.004939999999999145,-2.6000000000067374e-06,1.7763533844013641
37,1163046500,11,Lane Keeping,279,263,5.274,1906.084,5.34,-2.33,0.004880000000000564,-5.999999999858115e-07,1.65868409025203
37,1163046600,11,Lane Keeping,280,263,5.301,1906.611,5.97,8.68,0.005270000000000437,3.899999999998731e-06,1.519607686590939
37,1163046700,11,Lane Keeping,281,263,5.341,1907.231,6.93,11.08,0.006199999999998909,9.29999999998472e-06,1.5063694873693316
37,1163046800,11,Lane Keeping,282,263,5.374,1907.977,8.03,11.2,0.007460000000000946,1.2600000000020372e-05,1.5265892219029376
37,1163046900,11,Lane Keeping,283,263,5.407,1908.844,9.09,9.87,0.008669999999999617,1.2099999999986713e-05,1.5327524078489307
37,1163047000,11,Lane Keeping,284,263,5.444,1909.82,9.92,7.04,0.009759999999998855,1.0899999999992374e-05,1.5329046358640799
37,1163047100,11,Lane Keeping,285,263,5.487,1910.868,10.45,3.79,0.010480000000000019,7.200000000011641e-06,1.5297887942471773
37,1163047200,11,Lane Keeping,286,263,5.546,1911.939,10.81,2.53,0.0107100000000014,2.300000000013819e-06,1.5157632504859468
37,1163047300,11,Lane Keeping,287,263,5.599,1913.017,11.26,4.48,0.010779999999999745,6.999999999834395e-07,1.5216707629721962
37,1163047400,11,Lane Keeping,288,263,5.596,1914.147,11.98,9.02,0.011299999999998818,5.199999999990733e-06,1.573451187814109
37,1163047500,11,Lane Keeping,289,263,5.547,1915.377,12.94,11.62,0.012300000000000182,1.0000000000013643e-05,1.6106126709864004
37,1163047600,11,Lane Keeping,290,263,5.616,1916.728,14.04,11.45,0.013510000000001127,1.2100000000009447e-05,1.5197673862421648
37,1163047700,11,Lane Keeping,291,263,5.794,1918.183,15.24,11.45,0.014549999999999272,1.0399999999981449e-05,1.4490644435105484
37,1163047800,11,Lane Keeping,292,263,6.102,1919.741,16.51,11.16,0.015579999999999927,1.0300000000006554e-05,1.375623534338917
37,1163047900,11,Lane Keeping,293,263,6.529,1921.415,17.57,8.47,0.016739999999999783,1.1599999999998556e-05,1.3210444302293534
37,1163048000,11,Lane Keeping,294,263,7.071,1923.162,18.19,3.5,0.01747000000000071,7.300000000009278e-06,1.2699661160204194
37,1163048100,11,Lane Keeping,295,263,7.654,1924.93,18.4,-0.36,0.017680000000000293,2.0999999999958205e-06,1.252273211506405
37,1163048200,11,Lane Keeping,296,263,8.216,1926.684,18.37,-0.49,0.017539999999999053,-1.4000000000123982e-06,1.2607210660490518
37,1163048300,11,Lane Keeping,297,263,8.773,1928.429,18.34,0.0,0.017450000000001183,-8.999999999786956e-07,1.2618213203947177
37,1163048400,11,Lane Keeping,298,263,9.333,1930.175,18.34,0.0,0.01745999999999867,9.999999997487713e-08,1.260428516362436
37,1163048600,1,Lane Keeping,300,263,10.451,1933.67,18.34,0.0,0.017480000000000474,9.999999999763671e-08,1.2612802127742297
37,1163048700,1,Lane Keeping,301,263,11.011,1935.417,18.35,0.0,0.017469999999998435,-1.0000000002039627e-07,1.2605949916800372
37,1163048800,1,Lane Keeping,302,263,11.57,1937.163,18.35,0.0,0.017460000000000947,-9.999999997487713e-08,1.2609479186401655
37,1163048900,1,Lane Keeping,303,263,12.128,1938.913,18.32,-0.27,0.0175,3.9999999999054683e-07,1.2621304250631533
37,1163049000,1,Lane Keeping,304,263,12.713,1940.65,18.29,-2.86,0.0173700000000008,-1.299999999992002e-06,1.24594019232025
