Vehicle_ID,Global_Time,Lane_ID,Movement_Type,Frame_ID,Total_Frames,Local_X,Local_Y,v_Vel,v_Acc,Lateral_Velocity,Lateral_Acceleration,Yaw_Angle
2591,1113437601700,1,Left,8348,380,4.788,175.75,44.27,-0.42,0.0,0.0,0.0
2591,1113437601800,1,Left,8349,380,4.761,180.174,44.24,-0.23,0.0,0.0,0.0
2591,1113437601900,1,Left,8350,380,4.733,184.595,44.23,0.0,0.0,0.0,0.0
2591,1113437602000,1,Left,8351,380,4.705,189.017,44.22,0.0,0.0,0.0,0.0
2591,1113437602100,1,Left,8352,380,4.677,193.44,44.23,0.0,0.0,0.0,0.0
37,1113437602100,4,Left,372,1430,42.097,39.453,7.75,0.0,0.0,0.0,0.0
2591,1113437602200,1,Left,8353,380,4.65,197.862,44.23,0.02,0.0,0.0,0.0
2591,1113437602300,1,Left,8354,380,4.622,202.282,44.26,0.48,0.0,0.0,0.0
37,1113437602400,4,Left,375,1430,42.11,41.778,7.75,0.0,0.0,0.0,0.0
2591,1113437602400,1,Left,8355,380,4.594,206.716,44.25,-0.28,0.0,0.0,0.0
2591,1113437602500,1,Left,8356,380,4.565,211.169,43.94,-4.88,0.0,0.0,0.0
2591,1113437602600,1,Left,8357,380,4.535,215.574,43.07,-11.2,0.0,0.0,0.0
2591,1113437602700,1,Left,8358,380,4.489,219.791,41.57,-11.2,0.0,0.0,0.0
37,1113437602800,4,Left,379,1430,42.126,44.915,8.07,0.94,0.0,0.0,0.0
2591,1113437602800,1,Left,8359,380,4.469,223.846,39.61,-11.2,0.0,0.0,0.0
2591,1113437602900,1,Left,8360,380,4.463,227.713,37.65,-11.2,0.0,0.0,0.0
37,1113437603000,4,Left,381,1430,42.131,46.549,7.94,-2.19,0.0,0.0,0.0
2591,1113437603000,1,Left,8361,380,4.483,231.419,36.15,-11.2,0.0,0.0,0.0
37,1113437603100,4,Left,382,1430,42.132,47.323,7.82,-0.58,0.0,0.0,0.0
2591,1113437603100,1,Left,8362,380,4.487,234.936,35.28,-4.84,0.0,0.0,0.0
2591,1113437603200,1,Left,8363,380,4.489,238.406,34.97,-0.25,0.0,0.0,0.0
37,1113437603300,4,Left,384,1430,42.137,48.867,8.31,5.26,0.0,0.0,0.0
2591,1113437603300,1,Left,8364,380,4.491,241.895,34.97,0.47,0.0,0.0,0.0
2591,1113437603400,1,Left,8365,380,4.494,245.398,35.0,0.0,0.0,0.0,0.0
37,1113437603500,4,Left,386,1430,42.141,50.642,9.44,5.26,2.0000000000095496e-05,2.0000000000095497e-07,1.5707963267948966
2591,1113437603500,1,Left,8366,380,4.496,248.897,35.01,0.2,-4.000000000019099e-05,-6.000000000028649e-07,-1.5707963267948966
37,1113437603600,4,Left,387,1430,42.144,51.63,9.83,2.55,-3.9999999999906775e-05,1.2000000000000455e-06,-1.8157749899217608
2591,1113437603600,1,Left,8367,380,4.498,252.398,35.04,0.37,0.00046999999999997044,5.099999999998772e-06,1.5070530142622032
2591,1113437603700,1,Left,8368,380,4.501,255.905,35.06,0.17,0.0017300000000000182,5.600000000001159e-06,1.5015430908374205
37,1113437603800,4,Left,389,1430,42.149,53.649,10.02,-0.21,0.0016200000000000615,-8.000000000009757e-07,1.509146156155652
2591,1113437603800,1,Left,8369,380,4.487,259.414,35.06,-0.18,0.0015399999999999637,-8.000000000009779e-07,1.4801364395941765
2591,1113437603900,1,Left,8370,380,4.472,262.921,35.04,-0.37,0.002079999999999984,3.7000000000006147e-06,1.4749371796849016
37,1113437604000,4,Left,391,1430,42.154,55.649,10.0,0.0,0.002699999999999818,2.399999999997248e-06,1.9765817678912578
2591,1113437604000,1,Left,8371,380,4.457,266.422,35.01,-0.19,0.00257000000000005,-9.999999999990875e-07,1.9980099863259122
2591,1113437604100,1,Left,8372,380,4.441,269.92,35.0,0.0,0.0024899999999999523,-4.0000000000190925e-07,1.4747076112775384
2591,1113437604200,1,Left,8373,380,4.426,273.42,35.0,0.0,0.002470000000000141,-9.999999999763671e-08,1.4900009351074472
37,1113437604200,4,Left,393,1430,42.159,57.649,10.0,0.0,0.002609999999999957,7.000000000005006e-07,1.505754102831641
2591,1113437604300,1,Left,8374,380,4.411,276.92,35.0,0.0,0.0024500000000000455,-1.5999999999991152e-06,1.501519610596039
37,1113437604300,4,Left,394,1430,42.161,58.649,10.0,0.0,0.0016100000000000135,-4.2000000000001605e-06,1.4963997279700758
2591,1113437604400,1,Left,8375,380,4.396,280.421,35.0,0.0,0.0020400000000000773,4.300000000000638e-06,1.502276311236207
2591,1113437604500,1,Left,8376,380,4.38,283.92,35.0,0.0,0.0025600000000000024,-4.0000000000190925e-07,1.5005993557230235
2591,1113437604600,1,Left,8377,380,4.365,287.42,35.0,0.0,0.0023799999999999954,-4.99999999999546e-07,1.5036704385928032
37,1113437604600,4,Left,397,1430,42.169,61.649,10.0,0.0,0.0028999999999999204,3.3999999999991806e-06,1.49850871039993
2591,1113437604700,1,Left,8378,380,4.35,290.92,35.0,0.0,0.003470000000000084,2.0000000000010244e-06,1.5017420331249542
2591,1113437604800,1,Left,8379,380,4.334,294.42,35.0,0.0,0.0031200000000001183,-2.099999999998657e-06,1.5035900010125318
37,1113437604800,4,Left,399,1430,42.174,63.649,10.0,0.0,0.00375,6.200000000001183e-06,1.5015737718014186
37,1113437604900,4,Left,400,1430,42.176,64.642,10.07,1.08,0.006050000000000182,1.0700000000002774e-05,1.5014860398053356
2591,1113437604900,1,Left,8380,380,4.319,297.923,34.97,-0.44,0.006639999999999873,5.899999999996906e-06,1.5016297279317437
37,1113437605000,4,Left,401,1430,42.179,65.649,10.22,2.04,0.008340000000000031,1.0800000000000401e-05,1.5025571213660722
2591,1113437605000,1,Left,8381,380,4.304,301.42,34.92,-0.73,0.009550000000000124,1.210000000000093e-05,1.4986703489101576
37,1113437605100,4,Left,402,1430,42.182,66.694,10.27,-0.05,0.010020000000000095,-1.1999999999972102e-06,1.4950929742727692
2591,1113437605100,1,Left,8382,380,4.289,304.895,34.98,1.31,0.009950000000000046,-7.000000000004919e-07,1.5527078476002236
2591,1113437605200,1,Left,8383,380,4.279,308.368,35.39,6.3,0.012110000000000128,9.200000000001291e-06,1.6128854111016575
37,1113437605300,4,Left,404,1430,42.183,68.761,9.27,-10.19,0.014610000000000128,7.300000000000761e-06,1.5031379481334775
2591,1113437605400,1,Left,8385,380,4.286,315.592,37.04,8.33,0.015020000000000096,1.5000000000014828e-06,1.4580935210983985
37,1113437605500,4,Left,406,1430,42.167,70.394,7.25,-8.5,0.015999999999999945,6.1000000000007226e-06,1.4231290966784038
2591,1113437605500,1,Left,8386,380,4.288,319.383,37.5,1.18,0.016880000000000166,3.4000000000020126e-06,1.5796823488274703
37,1113437605700,4,Left,408,1430,42.133,71.665,6.34,-0.85,0.01870999999999981,4.9999999999954595e-06,1.4285251607229619
2591,1113437605700,1,Left,8388,380,4.294,326.882,37.54,1.56,0.019449999999999933,7.400000000001225e-06,1.4764754892690366
37,1113437605800,4,Left,409,1430,42.117,72.285,6.29,0.37,0.019979999999999904,9.999999999763671e-08,1.5103096406684666
2591,1113437605800,1,Left,8389,380,4.298,330.61,37.91,6.78,0.019890000000000043,-8.999999999986103e-07,1.5010253982311452
37,1113437605900,4,Left,410,1430,42.099,72.917,6.32,0.2,0.02225999999999999,1.00999999999999e-05,1.5272479560162093
2591,1113437606000,1,Left,8391,380,4.303,338.349,38.35,-3.88,0.02248999999999995,2.299999999999594e-06,1.5387930287711558
37,1113437606000,4,Left,411,1430,42.083,73.552,6.33,0.0,0.021630000000000107,-4.2999999999978124e-06,1.4818040775045913
2591,1113437606100,1,Left,8392,380,4.311,342.2,37.83,-8.37,0.02188999999999993,2.5999999999982285e-06,1.4638509665833068
37,1113437606100,4,Left,412,1430,42.067,74.185,6.33,0.0,0.023370000000000175,6.500000000002614e-06,1.4981813949852356
2591,1113437606200,1,Left,8393,380,4.322,345.93,37.15,-6.03,0.02336999999999989,-2.8449465006019635e-18,1.503716973696337
37,1113437606200,4,Left,413,1430,42.049,74.819,6.33,0.0,0.02397999999999996,9.199999999998445e-06,1.5095718560986366
2591,1113437606300,1,Left,8394,380,4.306,349.594,36.66,-3.04,0.029720000000000083,2.120000000000174e-05,1.5684410148649346
37,1113437606400,4,Left,415,1430,42.017,76.085,6.33,0.0,0.028220000000000026,-2.1499999999997494e-05,1.4631348559090553
2591,1113437606400,1,Left,8395,380,4.371,353.247,36.27,-3.95,0.024920000000000185,-3.299999999999841e-05,1.3855452924580478
2591,1113437606500,1,Left,8396,380,4.501,356.864,35.82,-5.51,0.020960000000000038,-1.2700000000000939e-05,1.31641039274447
2591,1113437606600,1,Left,8397,380,4.519,360.414,35.36,-4.45,0.024120000000000346,1.720000000000825e-05,1.4474620004315977
37,1113437606600,4,Left,417,1430,41.983,77.352,6.33,0.0,0.022749999999999774,-1.2200000000001411e-05,1.5606867811074283
2591,1113437606700,1,Left,8398,380,4.516,363.91,35.05,-1.59,0.02520999999999958,2.5599999999991464e-05,1.6068774482559873
2591,1113437606800,1,Left,8399,380,4.404,367.392,34.96,0.27,0.031170000000000187,2.300000000000184e-05,1.591005317265628
2591,1113437606900,1,Left,8400,380,4.358,370.889,34.98,0.29,0.03106999999999971,1.9999999999527341e-07,1.5975038468012976
2591,1113437607000,1,Left,8401,380,4.393,374.389,35.02,0.23,0.031070000000000278,-9.999999999763671e-08,1.5975038468012994
2591,1113437607100,1,Left,8402,380,4.401,377.891,35.05,0.44,0.031079999999999473,-5.689893001203927e-18,1.597495257731872
2591,1113437607200,1,Left,8403,380,4.41,381.397,35.09,0.47,0.031139999999999758,1.1999999999943653e-06,1.5958392598255149
2591,1113437607300,1,Left,8404,380,4.415,384.912,35.11,0.0,0.0322199999999998,3.299999999995806e-06,1.5707963267948966
37,1113437607400,4,Left,425,1430,41.85,82.419,6.33,0.0,0.03930999999999983,6.270000000000095e-05,1.583260702886498
2591,1113437607400,1,Left,8405,380,4.401,388.436,35.0,-2.0,0.042240000000000465,2.9300000000006336e-05,1.6209436423653436
2591,1113437607500,1,Left,8406,380,4.387,391.942,34.66,-4.63,0.03891999999999996,-3.1500000000005414e-05,1.6833707667768294
37,1113437607600,4,Left,427,1430,41.818,83.685,6.33,0.0,0.031399999999999866,-1.3200000000000504e-05,1.6855762274276291
2591,1113437607600,1,Left,8407,380,4.374,395.393,34.17,-5.74,0.031139999999999758,-2.6000000000010737e-06,1.6817707509328137
2591,1113437607700,1,Left,8408,380,4.361,398.774,33.71,-4.16,0.031070000000000278,2.000000000009633e-07,1.6801109823537355
2591,1113437607800,1,Left,8409,380,4.348,402.106,33.41,-1.54,0.031100000000000138,5.689893001203927e-18,1.6806417738909387
2591,1113437607900,1,Left,8410,380,4.336,405.435,33.23,-1.31,0.03112000000000023,4.000000000018919e-07,1.6818414865844897
37,1113437607900,4,Left,430,1430,41.768,85.583,6.35,0.33,0.0313900000000001,1.5000000000043104e-06,1.6912677695491611
2591,1113437608000,1,Left,8411,380,4.322,408.758,33.04,-2.39,0.03156000000000006,4.000000000019266e-07,1.6971786880521031
37,1113437608100,4,Left,432,1430,41.734,86.878,6.21,-2.68,0.031539999999999964,0.0,1.6963218241235243
2591,1113437608100,1,Left,8412,380,4.309,412.059,32.77,-3.45,0.031529999999999635,-1.000000000032919e-07,1.6963612184954155
2591,1113437608200,1,Left,8413,380,4.297,415.325,32.37,-4.38,0.031539999999999964,9.99999999976714e-08,1.6960097237216345
2591,1113437608300,1,Left,8414,380,4.285,418.544,31.88,-5.19,0.031539999999999964,9.99999999976714e-08,1.6963218241235243
2591,1113437608500,1,Left,8416,380,4.371,424.812,30.73,-5.75,0.03145000000000039,-2.9999999999287543e-07,1.696364295665579
2591,1113437608600,1,Left,8417,380,4.427,427.837,30.33,-2.79,0.02687000000000012,-1.299999999999954e-05,1.7014215490214515
2591,1113437608700,1,Left,8418,380,4.481,430.838,30.2,0.21,0.02942000000000007,1.870000000000118e-05,1.5775943186080958
2591,1113437608800,1,Left,8419,380,4.536,433.851,30.2,0.97,0.03353000000000009,1.0000000000336129e-07,1.580041515213837
2591,1113437608900,1,Left,8420,380,4.54,436.883,30.23,-0.44,0.03353000000000009,0.0,1.580041515213837
2591,1113437609000,1,Left,8421,380,4.534,439.913,30.16,-1.49,0.03353999999999985,9.9999999997602e-08,1.5800387589044014
37,1113437609000,4,Left,441,1430,41.685,88.805,0.0,0.0,0.03351999999999975,-1.0000000000336129e-07,1.5803425761777736
2591,1113437609100,1,Left,8422,380,4.529,442.918,30.05,-0.8,0.03354000000000042,2.000000000066532e-07,1.5803368840668968
37,1113437609100,4,Left,442,1430,41.685,88.805,0.0,0.0,0.03346000000000004,-5.999999999971306e-07,1.5806585294546722
2591,1113437609200,1,Left,8423,380,4.523,445.913,30.0,0.0,0.03407000000000039,3.000000000002931e-06,1.5757860124177252
2591,1113437609300,1,Left,8424,380,4.517,448.913,30.0,0.0,0.03331999999999993,-2.4000000000001104e-06,1.5659944429343513
2591,1113437609400,1,Left,8425,380,4.512,451.913,30.0,0.0,0.03455000000000041,6.799999999998335e-06,1.566744250564386
37,1113437609500,4,Left,446,1430,41.685,88.805,0.0,0.0,0.033420000000000984,-5.199999999990698e-06,1.5630167111544877
2591,1113437609500,1,Left,8426,380,4.506,454.913,30.0,0.0,0.03344999999999913,2.999999999814956e-07,1.5597354923846387
2591,1113437609700,1,Left,8428,380,4.495,460.913,30.0,0.0,0.03143000000000029,-4.800000000000151e-06,1.5857490780261194
2591,1113437609800,1,Left,8429,380,4.489,463.915,29.98,-0.27,0.03157000000000039,2.000000000066532e-07,1.5840993114002735
37,1113437609900,4,Left,450,1430,41.685,88.805,0.0,0.0,0.03156000000000063,1.1379786002407854e-17,1.5844203253719698
2591,1113437609900,1,Left,8430,380,4.483,466.911,29.96,-0.23,0.03155999999999949,-1.1379786002407854e-17,1.5844203253719704
37,1113437610000,4,Left,451,1430,41.685,88.805,0.0,0.0,0.03155999999999949,9.999999998629161e-08,1.5841035260436318
2591,1113437610000,1,Left,8431,380,4.477,469.897,30.03,1.25,0.03155999999999949,0.0,1.5844203253719704
2591,1113437610100,1,Left,8432,380,4.472,472.887,30.33,4.3,0.031549999999999724,-9.99999999976714e-08,1.584424643061978
37,1113437610200,4,Left,453,1430,41.685,88.805,0.0,0.0,0.03155999999999949,-1.1379786002407854e-17,1.5841035260436318
2591,1113437610200,1,Left,8433,380,4.466,475.919,30.9,7.47,0.03155000000000086,-9.999999998629161e-08,1.5841077433582371
2591,1113437610300,1,Left,8434,380,4.463,479.045,31.61,7.57,0.03155999999999949,0.0,1.5866378405372066
2591,1113437610400,1,Left,8435,380,4.463,482.273,32.09,2.98,0.031539999999999964,-3.000000000042552e-07,1.5803077710938234
37,1113437610500,4,Left,456,1430,41.685,88.805,0.0,0.0,0.03156999999999925,6.599999999991682e-06,1.5147890764393062
2591,1113437610500,1,Left,8436,380,4.462,485.54,32.07,-3.54,0.03315000000000055,1.5800000000012957e-05,1.5126417631140274
2591,1113437610600,1,Left,8437,380,4.462,488.747,31.66,-5.97,0.0319500000000005,-1.8599999999992165e-05,1.5445113021193813
37,1113437610700,4,Left,458,1430,41.685,88.805,0.0,0.0,0.03510000000000105,2.9500000000018678e-05,1.5921605971229873
2591,1113437610700,1,Left,8438,380,4.461,491.857,31.37,-1.28,0.03741999999999962,2.319999999998573e-05,1.5921720122832346
37,1113437610800,4,Left,459,1430,41.685,88.805,0.0,0.0,0.04335000000000036,9.900000000004627e-06,1.5966267972906094
2591,1113437610900,1,Left,8440,380,4.467,498.106,32.55,11.2,0.04298999999999978,0.0,1.597075458331358
2591,1113437611000,1,Left,8441,380,4.461,501.415,33.67,11.2,0.04298999999999978,0.0,1.597075458331358
37,1113437611100,4,Left,462,1430,41.685,88.805,0.0,0.0,0.04330999999999904,1.999999999986804e-06,1.599419308734333
2591,1113437611100,1,Left,8442,380,4.459,504.869,34.52,6.29,0.04072000000000003,-1.9400000000007397e-05,1.5840568461510294
2591,1113437611200,1,Left,8443,380,4.458,508.384,34.95,1.67,0.03716999999999984,-1.7899999999997362e-05,1.545243643803508
2591,1113437611300,1,Left,8444,380,4.457,511.904,35.05,-0.37,0.0342999999999995,-6.900000000007386e-06,1.5288384586109076
37,1113437611300,4,Left,464,1430,41.685,88.805,0.0,0.0,0.038020000000000206,1.419999999999387e-05,1.5721114233539533
2591,1113437611400,1,Left,8445,380,4.456,515.407,35.02,-0.25,0.03951999999999998,1.4999999999997724e-05,1.5930598541286896
37,1113437611400,4,Left,465,1430,41.685,88.805,0.0,0.0,0.04169999999999959,3.3000000000015655e-06,1.6074705232020365
2591,1113437611500,1,Left,8446,380,4.456,518.905,35.0,0.0,0.04134000000000015,-3.599999999994441e-06,1.6111710841081655
2591,1113437611600,1,Left,8447,380,4.455,522.405,35.0,0.0,0.03150999999999954,-2.850000000000817e-05,1.5156317876479901
2591,1113437611700,1,Left,8448,380,4.454,525.906,34.99,-0.1,0.04177999999999997,4.659999999998943e-05,1.468000537544965
2591,1113437611800,1,Left,8449,380,4.454,529.405,34.98,-0.17,0.04335000000000036,-3.9999999999054683e-07,1.4822167361563632
2591,1113437611900,1,Left,8450,380,4.453,532.902,34.97,-0.09,0.04323999999999956,-2.000000000065838e-07,1.4840579881189104
2591,1113437612000,1,Left,8451,380,4.453,536.397,34.97,0.08,0.04378000000000043,2.6000000000067637e-06,1.4458229031371188
2591,1113437612100,1,Left,8452,380,4.461,539.894,34.98,0.19,0.04404999999999973,0.0,1.4274058348974217
2591,1113437612200,1,Left,8453,380,4.469,543.393,34.99,0.11,0.04659999999999968,1.0599999999999499e-05,1.4433787972706953
37,1113437612300,4,Left,474,1430,41.683,88.805,0.0,0.0,0.04575000000000046,-1.5499999999997253e-05,1.4864070625629477
2591,1113437612300,1,Left,8454,380,4.478,546.894,35.0,0.0,0.04454999999999927,-1.2000000000011862e-05,1.5019937628764757
2591,1113437612400,1,Left,8455,380,4.486,550.394,35.0,0.0,0.04573999999999955,-5.000000000109084e-07,1.5207725067417381
2591,1113437612500,1,Left,8456,380,4.495,553.896,34.98,-0.28,0.04283000000000015,-1.5599999999994924e-05,1.5087699928668188
2591,1113437612600,1,Left,8457,380,4.503,557.392,34.96,-0.23,0.03847999999999956,-1.3200000000006192e-05,1.4919579943399504
37,1113437612700,4,Left,478,1430,41.734,88.899,0.49,0.33,0.03853999999999928,-3.00000000015635e-07,1.490275420101976
2591,1113437612700,1,Left,8458,380,4.511,560.877,35.04,1.31,0.03855000000000018,1.0000000000898179e-07,1.4905539487146768
2591,1113437612800,1,Left,8459,380,4.52,564.37,35.32,4.16,0.03897000000000048,2.6000000000067637e-06,1.4893754959107883
2591,1113437612900,1,Left,8460,380,4.528,567.901,35.88,7.29,0.042939999999999826,1.1700000000007538e-05,1.5451847880397682
37,1113437613000,4,Left,481,1430,41.784,89.052,0.5,0.0,0.032910000000000536,-4.269999999999073e-05,1.6111875951975605
2591,1113437613100,1,Left,8462,380,4.546,575.235,37.49,7.71,0.02532000000000039,2.0000000000095638e-06,1.6102702820998487
37,1113437613300,4,Left,484,1430,41.835,89.202,0.5,0.0,0.02309000000000083,-1.0299999999983794e-05,1.5621347850673986
2591,1113437613300,1,Left,8464,380,4.564,582.916,37.84,-5.03,0.022010000000000217,-3.0999999999949123e-06,1.5321966988590672
2591,1113437613400,1,Left,8465,380,4.571,586.7,37.22,-8.72,0.022110000000000126,5.000000000109084e-07,1.536436268555296
2591,1113437613500,1,Left,8466,380,4.58,590.353,36.67,-4.11,0.019569999999999935,-2.0500000000004127e-05,1.528919953864223
37,1113437613600,4,Left,487,1430,41.885,89.352,0.5,0.0,0.0151400000000001,-2.379999999999426e-05,1.5734383285736915
2591,1113437613600,1,Left,8467,380,4.587,593.939,36.73,5.26,0.01308999999999969,-2.050000000000409e-05,1.5990546544503506
2591,1113437613700,1,Left,8468,380,4.601,597.6,37.53,11.2,0.010109999999999673,-9.400000000005082e-06,1.6083651896413647
2591,1113437613800,1,Left,8469,380,4.604,601.408,38.67,11.2,0.010529999999999973,1.6999999999939113e-06,1.6011763407027015
2591,1113437613900,1,Left,8470,380,4.61,605.36,39.57,6.7,0.010470000000000255,-1.9999999999527341e-07,1.6013503301800256
2591,1113437614000,1,Left,8471,380,4.617,609.396,39.91,0.06,0.010469999999999117,-1.1379786002407854e-17,1.6013503301800287
37,1113437614000,4,Left,491,1430,41.951,89.552,0.5,0.0,0.010460000000000491,-9.999999999763671e-08,1.602334623132285
2591,1113437614100,1,Left,8472,380,4.625,613.432,39.59,-6.51,0.010450000000000728,-9.999999998625691e-08,1.6014087702501223
2591,1113437614200,1,Left,8473,380,4.631,617.389,38.71,-11.2,0.010449999999999592,0.0,1.6014087702501256
37,1113437614200,4,Left,493,1430,41.985,89.652,0.5,0.0,0.010439999999999828,-1.0000000000899914e-07,1.602395001153516
2591,1113437614300,1,Left,8474,380,4.63,621.196,37.51,-11.2,0.010439999999999828,0.0,1.602395001153516
37,1113437614400,4,Left,495,1430,42.018,89.752,0.5,0.0,0.010430000000000064,0.0,1.6024252769106064
2591,1113437614400,1,Left,8475,380,4.639,624.891,36.31,-11.11,0.01990000000000009,8.039999999999736e-05,1.6114773878268893
2591,1113437614500,1,Left,8476,380,4.645,628.435,35.47,-6.15,0.027139999999999418,3.229999999999792e-05,1.7052057857251368
37,1113437614600,4,Left,497,1430,42.052,89.852,0.5,0.0,0.010789999999999508,-8.040000000000873e-05,1.6970899664212293
2591,1113437614600,1,Left,8477,380,4.649,631.92,35.05,-1.69,0.0062600000000009,-4.529999999998608e-05,1.7968950582770356
37,1113437614800,4,Left,499,1430,42.085,89.952,0.5,0.0,-9.000000000014552e-05,-4.999999999995453e-06,-2.992702705980064
2591,1113437614800,1,Left,8479,380,4.656,638.898,34.98,0.26,0.0001700000000005275,2.6000000000067298e-06,2.8468625483795402
37,1113437614900,4,Left,500,1430,42.101,90.003,0.49,-0.13,0.00023999999999887222,-5.000000000109141e-07,2.7722589959177366
2591,1113437614900,1,Left,8480,380,4.66,642.399,35.0,0.0,0.00024000000000114595,2.2737345860279757e-17,2.7667519382325683
2591,1113437615000,1,Left,8481,380,4.663,645.901,34.99,-0.25,0.00023000000000138242,-9.9999999974898e-08,2.781026653109703
37,1113437615100,4,Left,502,1430,42.135,90.093,0.5,0.53,0.0002200000000016189,1.0000000002037269e-07,2.8006137000911124
2591,1113437615100,1,Left,8482,380,4.667,649.398,34.96,-0.24,0.00019000000000005457,-1.999999999952707e-07,2.834916334188039
37,1113437615200,4,Left,503,1430,42.153,90.131,0.69,2.86,0.0002899999999999636,8.000000000038199e-07,2.738477064371128
2591,1113437615200,1,Left,8483,380,4.671,652.882,35.05,1.48,0.0003099999999994907,1.999999999952707e-07,2.724694583180509
37,1113437615400,4,Left,505,1430,42.177,90.325,1.75,7.3,-0.0023300000000006094,-7.200000000000272e-06,-1.10886692916175
2591,1113437615400,1,Left,8485,380,4.678,659.926,35.83,5.68,-0.0025999999999999092,-2.699999999992999e-06,-1.094916911957445
37,1113437615500,4,Left,506,1430,42.171,90.544,2.38,5.84,-0.002480000000000473,7.999999999924474e-07,-1.1007179382765513
2591,1113437615500,1,Left,8486,380,4.683,663.554,36.2,2.7,-0.002459999999999809,2.0000000000664017e-07,-1.103901975955698
2591,1113437615600,1,Left,8487,380,4.692,667.215,36.28,-1.46,-0.0024699999999995724,1.137111238502797e-17,-1.099084376487238
2591,1113437615700,1,Left,8488,380,4.703,670.841,36.19,-1.74,-0.0024699999999995724,-9.99999999862656e-08,-1.102302229083988
2591,1113437615800,1,Left,8489,380,4.712,674.426,36.25,2.45,-0.0025299999999992906,-8.999999999900884e-07,-1.0992748647698833
